,GDP/breakdown at current prices in US Dollars (all countries),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
2833,682,Saudi Arabia,"Mining, Manufacturing, Utilities (ISIC C-E)",2951390015.482252,4490689951.293722,6204126708.577941,9886646896.78742,36513493417.04605,30635240020.791157,39894565608.46871,42663330101.33524,39882786225.44455,62450519435.27464,105070416742.42917,115609278101.12535,77036880636.08759,50574958825.2612,43957785586.3865,33638439530.159245,24716919098.549747,26442951113.6,26342247602.4,32625360181.6,49784713396.0,55970491716.0,61514504704.26667,54078726543.46667,54481574817.333336,60142763109.86667,71591465628.0,73215457480.53334,53122238420.0,65748823577.86667,90760972905.6,82514776207.46666,85397989127.2,104496035629.33333,132964531697.06667,187605505561.06668,218750937423.73334,241361338184.0,324671893886.13336,213566017164.0,282925392566.4,398893812979.4667,429893322814.6667,411526354667.4667,392978653653.3333,255524831717.86667,240193864919.2,280400281809.3333,377349238441.6,344794556377.86664,247034354798.66666,340840013866.93335,537803681633.86664,445446958410.4
2834,682,Saudi Arabia,Manufacturing (ISIC D),441883474.7674239,487157034.02515525,575003372.3660376,784605192.9509921,2206877317.523064,2338843682.565616,2927455614.143755,3124296740.095373,3559056114.555664,5524621348.213273,6556445658.556724,8717840640.315271,7325324787.649835,7932858345.004305,9052418133.30903,8078109236.01374,6522233488.836425,7536197732.266666,7778450600.533334,8080781340.533334,9754397884.0,10936865048.8,11988063026.133333,11704027935.733334,12215837257.6,13304922304.8,15034208694.133333,16194846088.0,14939069707.733334,16082469347.466667,17486765882.933334,17684371623.733334,18736064878.666668,22268202456.533333,26139063536.8,30728625398.933334,35530425740.53333,40605588786.933334,45784966351.2,45687948937.333336,57196309825.86667,67213841915.2,72159318044.0,74631192996.0,83037193080.26666,85919171146.93333,87900460599.73334,95048771793.06667,106411863617.33333,104729348200.53334,92796368379.73334,115451373513.86667,160032070393.06668,157875596081.33334
2835,682,Saudi Arabia,Construction (ISIC F),181938305.19182575,202928538.88487995,298556474.06161004,531612610.0521993,1215008189.07465,2917421624.160541,5171527561.238393,6923885793.006337,8194917186.341638,9748875023.208162,12112480878.771503,14301896765.485123,14063430168.972452,12717286831.327368,10634011100.731524,8880010537.28566,7535530529.241147,7248052671.466666,6959529938.666667,7050893369.6,7252714599.733334,7763634884.8,8338010953.6,8791715137.6,9096594117.866667,9256466327.733334,9931134520.533333,9937560895.2,10250587329.066668,9974800222.933332,10535240372.0,10992711901.866667,11305922456.266666,11962388884.266666,13756784023.466667,15019580100.0,16636741378.666666,19247086468.533333,20625580612.533333,20914484040.266666,23601158246.933334,28538460480.8,31599036942.666668,35870041308.53333,40729547479.2,43329673793.6,42349349974.13333,40961080266.933334,38611170254.933334,41346180604.53333,42786390142.933334,45306103035.73333,51253575518.666664,56036030685.333336
2836,682,Saudi Arabia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",238091078.92592916,257333062.33172515,335192584.45413196,535508275.0001534,888720376.5883719,1452830770.4310327,2134464600.604664,2876328233.3450103,3741168664.9037075,4830470048.677498,6152635737.616922,7472459578.450224,8202091716.700784,8492583771.068905,8344244691.184874,8078772029.765984,7493235250.455313,6998576104.533334,6709315832.266666,6490421333.333333,6839817269.866667,7448699141.6,7864642959.733334,8116611579.733334,8154922075.466666,8324305402.4,8710587533.333334,9201332673.6,10097165493.066668,11174968020.0,11585803750.4,12023128122.133333,12539957059.466667,12925728496.266666,16364277570.666666,19129959846.666668,22554312870.933334,27749330624.533333,33531773465.333332,37456541882.4,44559061904.0,52786300799.46667,58491344306.4,64656639364.8,71793914013.86667,75575056964.26666,75901050516.26666,76350358106.66667,75780811908.8,81679211260.0,74069639046.66667,85070606248.53334,92891911372.0,103065798878.13333
2837,682,Saudi Arabia,"Transport, storage and communication (ISIC I)",240151442.25765997,275597378.50186646,353698785.2313881,524323472.3280858,579675621.5717396,724817236.8971332,1253511135.482581,1947803295.5272608,2737579843.892885,3474514449.7177296,4011680287.2715797,4601577560.671553,5003634263.438344,5235593902.845411,5272696471.388593,5103768192.712434,4768379231.838112,4552186352.266666,4701561132.533334,4763793795.733334,5164253054.933333,5630902732.0,5950286851.2,6183881199.733334,6346264536.0,6455240043.2,6587353092.8,6867327590.933333,7079342469.333333,7246340763.733334,7573268477.066667,7839122454.133333,8112165162.4,8505403832.266666,10092906902.4,11371729705.333334,13174509080.533333,16000712215.733334,20306845081.333332,23252238305.333332,26518988488.0,30739617105.333332,33143853256.8,35814749088.8,38626265494.13333,41488209733.333336,42951843095.46667,44222374581.86667,44474277275.73333,47234006904.0,43792689184.26667,45464735463.73333,48184836740.8,53135142791.2
2838,682,Saudi Arabia,Other Activities (ISIC J-P),1474906373.2972949,1638573102.143204,2094917008.738554,3011309963.7530937,5714751201.609789,10468599827.43085,14798624944.985445,18526192899.2873,23969043215.464237,29386714338.409763,34861558067.73738,39735646213.27916,45608024896.99163,48369806536.347275,47063493930.46434,43369855164.89092,37288646829.81451,34614209383.73333,35737864770.933334,36532225889.6,39944581567.73333,46281688030.666664,43223028555.46667,45180083056.53333,46489257148.0,48600525486.933334,50758291691.46667,55223503328.0,54542948897.066666,55859009414.13333,57198411909.066666,59410406743.46667,60728646946.13333,66110909559.73333,73201463520.0,81926811482.93333,91350505502.13333,96780473932.8,104759328290.4,118324572750.4,132856930732.53334,146484477562.13333,167627520537.33334,183991516639.73334,198660856774.4,228070308952.53333,238080013736.53333,246324247198.4,266762690532.26666,277528878150.13336,273579751760.0,281328315036.5333,300826893387.2,322847531048.8
2839,682,Saudi Arabia,Total Value Added,5313713288.7560005,7101683976.859219,9558018725.674109,14817226769.891575,45288464879.79957,46627015686.24373,63748400092.28,73788823828.15318,79729215163.05159,111215808968.16827,163777891227.63586,183511835810.0033,152292851624.5961,128116277795.85405,118503868167.77232,102814522953.82869,86010208209.91568,84660880504.26666,85942220519.46666,93419893686.66667,115606754589.33333,130180293521.86667,134478416794.66667,130316734466.4,132784243187.2,141151901721.86667,156084160885.86667,163315643344.0,144105295425.86667,159147973333.33334,186941576889.33334,182235440124.8,187636205840.53333,213651121911.2,256388929695.73334,325508357956.0,373457602206.4,412540340003.73334,515812738631.2,425659232612.26666,524295645196.5333,672025243939.7333,736118251609.8667,748218143430.1333,760333946720.5333,662552381328.8,659103346360.8,708760561658.4,823987195310.1333,814046191621.3334,702999175894.4,821394902420.2667,1057621185665.0667,1009515704535.2
2840,686,Senegal,Final consumption expenditure,1094146269.0078936,1156561716.945439,1335227986.5463245,1617347222.4801214,1680590045.3400059,2359328753.532579,2497977567.8592763,2549592416.840935,2990181299.091573,3712403438.161425,4239141489.714927,3655706764.4534793,3576846530.2018056,3412093440.996056,3134814589.807758,3582422372.062185,4865878719.407518,5981490173.746525,6385166425.830807,5931337761.846385,7107324140.039526,6839812612.216581,7556873349.332959,6863397250.599196,4212669590.589044,5587481574.094813,5784854555.114779,5413891939.73288,5849183644.508493,5898353162.97255,5458685149.935703,5775631384.966718,6361495498.770149,7932096947.36252,9252758247.446331,9987070269.891973,10904243168.895144,13090765837.761232,15984737158.499493,15035362538.642088,14897454483.169931,16739970303.287392,16319088360.013735,17378881427.469875,17781044389.188274,15597989741.182775,16464710681.086544,17643316825.769356,19243206682.46453,19262500185.37481,20363465942.780964,22496528256.539234,22295691721.80339,25085821030.35774
2841,686,Senegal,Household consumption expenditure (including Non-profit institutions serving households),923857884.1606961,970782880.2702612,1121789963.3519344,1358260655.7524323,1406719535.5117977,1979139410.3653116,2102364161.4423475,2131542649.3434994,2457911851.3826957,3024430943.385615,3362536653.7407713,2924143591.422626,2897602277.8032994,2766457472.5412364,2510595663.3929143,2956972799.244015,4028200690.4467664,4945096500.067944,5327292361.785873,4891100696.081318,5898046120.642645,5701401695.121172,6247501285.501693,5701679883.100151,3540292836.676463,4788654662.131684,4977156211.52781,4663989252.187049,5087402648.871014,5076483008.494604,4731923758.512746,5033481172.762443,5508356845.521344,6876491979.486798,7975112247.687549,8616591640.518047,9398734989.282373,11189328693.86736,13829415755.624996,12844746917.95728,12614222670.972883,14097989123.818523,13745111893.520885,14616801980.314571,14863983896.407898,13056328259.97812,13793102515.79498,14780644513.461222,16056652923.342295,15984150816.972193,16860449913.554947,18323696880.05702,18178798635.81409,20315153260.963593
2842,686,Senegal,General government final consumption expenditure,170288384.84719732,185778836.67517793,213438023.19042233,259086566.7276891,273870509.82405376,380189343.17193305,395613406.41692865,418049767.49336547,532269447.7088778,687972494.7758106,876604835.9741557,731563173.0308534,679244252.398506,645635968.4574442,624218926.4171321,625449572.81817,837678028.960752,1036393673.6819087,1057874064.0482907,1040237065.7650672,1209278019.3968804,1138410917.09541,1309372063.8312666,1161717367.4990451,672376753.912581,798826911.9631286,807698343.5869697,749902687.545831,761780995.6374794,821870154.4779458,726761391.4229573,742150212.2042754,853138653.2488054,1055604967.8757223,1277645999.7587829,1370478629.3739264,1505508179.6127694,1901437143.8938735,2155321402.874496,2190615620.6848083,2283231812.1970468,2641981179.4688673,2573976466.492849,2762079447.155305,2917060492.7803755,2541661481.2046556,2671608165.2915654,2862672312.3081365,3186553759.1222363,3278349368.402617,3503016029.226019,4172831376.4822164,4116893085.9893017,4770667769.394147
2843,686,Senegal,Gross capital formation,74328310.70945716,79558515.08517383,100545047.09312259,128603453.66852023,170024421.1906141,183842477.3322999,172640953.66086447,187653640.3041477,208169226.91171128,277698466.17083454,317291950.94346654,279156144.96982425,276431036.24753153,279183488.8694312,259097411.07125387,239547895.8034739,390168392.9385817,540136544.0892581,600404303.8526486,519858253.06181014,745628166.3936868,652728565.1546686,823202444.5340639,703537592.1838123,587663419.2865945,710458986.4560951,815566990.7828313,943760172.338594,1022123313.5509086,1451122285.0071027,1345343548.0784533,1664064702.8402965,1619530046.6191595,2098028105.8536057,2381521564.2603326,2705236494.920887,2622301892.210743,3445154744.849914,4420246697.658869,3293351442.7431326,3238275223.3251166,3741061307.734134,4348824669.814484,4553030396.056283,5123691025.789659,4591806977.540305,4828945131.908124,6260238949.3967085,7547136067.963789,7481241863.345239,8740949155.417364,10555049997.280287,12592671486.352491,13291515339.264301
2844,686,Senegal,Gross fixed capital formation (including Acquisitions less disposals of valuables),145712850.86423725,152117401.39025134,199757311.7751193,238520527.8369398,288911491.2787528,354558323.9180561,344968949.509152,339891812.7949148,399799479.8560255,521300251.3003463,635678925.9063934,505629075.5393994,508170981.55452496,521844914.6072625,465887652.9847114,481355862.0295608,727758093.4375907,924612986.7546306,1029584325.0651284,997989440.952061,1196202518.9227011,1206342829.4009936,1369256530.25241,1189212539.374323,864233944.1119539,1101037815.7531471,1230087637.1162608,1069034890.8220719,1287090366.557305,1221459730.2947621,1170492245.9344401,1248148419.804207,1448006070.6371014,1547174771.357176,1786398624.8049126,2038526919.1818337,2507620394.3324156,2977415654.5458198,3842874545.948416,3247341425.5813737,3020625771.376792,3784318091.706504,3694766390.935781,4235978524.7091436,4690919728.8977995,4127658516.1070004,4593469806.577027,5464223058.204413,6592655231.901097,6986042091.58283,7523904275.052002,9412343148.895079,9880548536.555058,11115536098.347708
2845,686,Senegal,Changes in inventories,-71384540.15478009,-72558886.3050775,-99212264.68199672,-109917074.16841958,-118887070.08813871,-170715846.58575618,-172327995.84828752,-152238172.49483746,-191630252.94431424,-243601785.13421273,-318386974.96292686,-226472930.56957513,-231739945.30699342,-242661425.73783126,-206790241.9157461,-241807966.2260869,-337589700.499009,-384476442.6653725,-429180021.2124798,-478131187.89338565,-450574352.5290143,-553614264.2463251,-546054085.718346,-485674947.1905106,-276570524.8253593,-390578829.29504865,-414520646.3334296,-125274718.48347802,-264967053.00470155,229662554.7123406,174851302.1440133,415916283.0360894,171523975.982058,550853334.4964296,595122939.4535239,666709575.7390532,114681497.88024156,467739090.30409425,577372151.710453,46010017.16175876,217649451.94832456,-43256783.97236936,654058278.8787031,317051871.3471394,432771296.8918586,464148461.43330467,235475325.3310971,796015891.1922948,954480836.0626919,495199771.7624081,1217044880.3653624,1142706848.3852077,2712122949.797434,2175979240.916594
2846,686,Senegal,Exports of goods and services,205303762.29951623,208293331.20938307,289294718.02771086,308789755.59600866,522048047.1823413,599717269.3028048,606253642.8742203,740332258.9135249,577273618.8634446,819902830.6723521,802264832.8007733,766537171.498108,850915015.7685342,785806546.3898944,853369508.60685,736796294.0436889,960571533.9780674,1066184474.9490093,1090673204.5592644,1187596698.111506,1395376878.8663151,1355224958.9253836,1300024183.6249902,1159815841.4395258,1130343233.711014,1384556274.5251286,1369799807.3681471,1248160575.7906806,1281162505.9121451,1252919320.8219862,1068191179.6936829,1151929254.3897128,1374437539.9608786,1597488033.6828527,1924839547.2674024,2180519354.512348,2252093122.179972,2876425979.0443287,3513433448.8826385,3131307993.526794,3221237839.0148644,3795066770.267152,3969160398.9000034,4228268051.1309347,4311510677.801166,4030823490.353359,4105259785.1967335,4604561992.774101,5305065781.673208,5847051724.466175,5077951821.437002,6781011708.280198,7417917498.102118,7276625779.13535
2847,686,Senegal,Imports of goods and services,201458573.9871391,222206998.70830137,273340754.2838118,354168739.87621313,505953405.44556737,582294847.5024599,625110491.3558313,751923094.2072208,707455654.0099858,982579536.8627075,1133090019.0891728,1139824067.280677,1073075879.0977924,1001094527.3704348,990024377.6962478,943014809.8808646,1073968035.172338,1291045889.6367939,1295798197.6183972,1327498079.4318135,1544248986.3449714,1423536216.7544491,1526649164.0169027,1366157908.8877292,1099462268.0380716,1607665920.2580767,1664761114.8818626,1667294669.15181,1872583582.788961,2009562328.211583,1859032675.3055995,2083798868.9755979,2349065893.183626,2858883232.3579583,3482299973.800571,3863797092.4204655,4080719717.789029,5418129800.222314,7064428715.885701,5314157875.679578,5235650850.84339,6461833167.904414,6976213459.19135,7241511892.849765,7258504903.420975,6298166989.431805,6197106315.993051,7511563420.378443,8978705192.18334,9186797788.25558,9651853861.04078,12311805833.991835,14686801642.712172,15245835075.028812
2848,686,Senegal,Gross Domestic Product (GDP),1231806812.0259147,1273053370.561015,1539434981.6093056,1769952218.6538355,1995962138.12061,2689049486.9764967,2725724271.2127256,2791325300.0148416,3108770792.2926593,3879092046.595952,4210305850.1091843,3492956517.689869,3639117600.197982,3492691403.927644,3292922467.627655,3632030493.830074,5302138188.066062,6479948223.715433,7016176921.072259,6518107112.9745,8028360113.7696495,7748267397.018319,8491719528.025779,7651217344.63809,5130911963.180852,6305506899.1668825,6554707964.790113,5938518018.7086315,6279885881.182586,6592834929.372067,6013185003.649127,6507824826.947512,7006402324.817725,8768721560.658718,10076816660.983484,11009033445.34391,11697918245.316206,13994218399.050758,16853989611.215742,16145867483.228302,16121306589.456373,17814290677.649506,17660871721.423096,18918661907.698635,19797253445.267292,17774851268.773617,19040319081.013165,20996569847.252388,23116719543.100086,23403995984.93064,24530513058.59455,27520784128.107887,27619479063.54583,30408127073.726933
2849,686,Senegal,"Agriculture, hunting, forestry, fishing (ISIC A-B)",251114616.53294778,225902801.53148684,321143300.93035144,338882213.081477,402602200.52239805,688077211.5267675,697539257.1597524,647640128.80195,556637152.2714759,788062856.6091301,682302643.0505577,535411042.2865177,678847587.2592112,645108029.5886362,478661101.3058039,584900473.7692593,1015683696.4595735,1206208205.8146853,1353231170.0625722,1084763190.5611985,1371025897.2839646,1272565634.520809,1379613984.945853,1246876200.9493473,829515101.8888438,1093627953.6478596,1159387715.075556,1040508267.7668556,1107652331.6320994,1145571770.969363,988522227.3319988,1057679824.81447,937511289.7092779,1358371411.434282,1431089302.0356412,1671214918.3920112,1566953881.5199854,1713719470.5652714,2475282592.888209,2600733324.261511,2570583567.9777875,2306425824.2489834,2489774201.7042937,2596559985.1998982,2646644254.030628,2538701458.5833654,2744472814.0603895,3145713885.6931925,3464618364.0265446,3486322929.6752877,3961378459.7443986,4279829965.8685617,4513292532.18438,5437018681.722764
2850,686,Senegal,"Mining, Manufacturing, Utilities (ISIC C-E)",229307400.32753044,244327160.41549715,283589991.1433018,325369650.1309422,441349251.3857128,555826803.7544233,527361879.7505531,560488792.7789052,616864487.0010477,767777689.0702894,849323529.7082167,746138663.5374831,704068002.4002206,690573288.9246329,743103333.2823259,868260362.1509753,1247757441.7353413,1556888029.842917,1754599938.440187,1660198804.8279083,1998471875.2655754,1877102765.0686305,2045630014.555015,1881613305.1682632,1406152955.7076056,1632905074.1174757,1634071080.2853374,1361383795.2797227,1385656422.787319,1403429501.8110945,1322142691.078966,1429974595.0345047,1587039314.8439627,1929141627.0992186,2274125535.938814,2337818993.2363596,2414909198.7594223,2890180165.1533985,3327797799.7893705,3227354992.3856525,3180287889.617775,3757128834.697101,3704539455.3836865,4202562625.601398,4110709608.123805,3795339313.5769806,3929340088.60575,4311001295.992416,4919322031.289284,4847128550.433525,5139152058.628194,5947689007.110577,6286667757.265661,6598769639.244542
2851,686,Senegal,Manufacturing (ISIC D),210670378.3804905,224447165.17988297,260574640.86048552,298916316.8321613,405317786.88976973,511066266.23322475,484256267.40355265,514164288.9094496,569242204.9789525,702237218.7183224,776803070.5472467,700734883.2382004,659454304.9048502,644750523.0199028,693292741.17304,811021709.661593,1159268679.558701,1451085452.705821,1630810907.2848284,1513395778.1945028,1836389840.3188012,1707003040.2883358,1854585845.201804,1730139970.3804042,1285980623.4289613,1476670144.2883697,1464878593.1870115,1258040727.5806367,1301450791.8008995,1335502974.9724476,1253083113.9914026,1365599493.2149966,1512464722.9563587,1804242469.8774736,2112036864.2161214,2191433459.2713165,2251319791.348275,2605181522.4622097,2956077078.1445856,2545506173.6786594,2510558619.6961164,3072199940.7240324,3001490500.81241,3288077013.166254,3365013336.449257,3029371722.7034316,3125029451.168893,3318569880.3427706,3589004790.396494,3485350085.698681,3591817701.955065,4152778383.0218706,4243154849.750174,4482157251.124598
2852,686,Senegal,Construction (ISIC F),9270305.874824924,9503534.304229002,11140335.027024379,12107525.165793052,15175026.724018686,22894616.307221457,19735464.299686555,23522083.631582595,33219665.53063602,41134150.17706118,48418903.72648901,42856230.2585976,49731687.48852061,50820806.81089192,45056594.1167073,47259445.89077844,66325971.992521055,84133806.44256563,93101690.13236977,83497536.30159102,114610805.0712274,112664872.34291476,137335641.82161576,127922764.75923859,88766877.1079031,99251326.87645721,108164214.61534944,96020722.12394015,128088464.95871596,129034965.57869102,121514472.58834217,124376935.88780001,149412928.95406798,193644513.72923133,251867477.11107907,269324699.48013777,324183706.17823774,417393455.6720243,393854022.1088112,324853585.5584262,330321130.3738924,394685501.13275343,377212043.9892591,393586045.8524209,472861840.9755258,397143697.9362786,515449047.79127914,576512716.3984662,631787267.1507896,669850866.7205744,554144815.02379,633214745.0256706,559537590.341536,631237805.5586632
2853,686,Senegal,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",198648499.21970055,214343623.52885404,243178523.23981014,291919574.83401966,294728887.43372446,331807046.163722,377000821.4685613,398455484.3058725,478459144.9300769,533599627.9156047,575720712.6938797,526322464.58665574,531915510.9507667,520160371.3383407,494954700.6977722,549084345.3889434,756356156.4170213,890816366.9163048,948618490.0348233,921476148.6578411,1164776714.358384,1120818695.8770235,1189734576.1410449,1002328903.5971717,744097301.104591,977836034.0607437,1044043297.8990668,943838300.292809,1061725282.0933958,1078878361.8714592,996481384.4983655,1014903005.4439205,1112510984.1134534,1392509025.7355955,1569479707.6353812,1589000936.5479608,1750764110.8215587,2101135323.8158138,2606764450.086281,2321846118.3462615,2251798343.405139,2552542828.458932,2518538314.2887387,2643095554.149585,2799968560.1611676,2535381158.9230266,2589587342.7334957,2994586735.165302,3374948155.049731,3407710309.3901987,3364065465.151838,3735932191.4451814,3833634966.328958,4178146470.798741
2854,686,Senegal,"Transport, storage and communication (ISIC I)",69760659.37749207,76464989.4266365,89259034.15622129,106894107.08329596,112333582.81479044,147884281.53199863,130781246.22363697,129003377.25484468,151254532.0454472,190666195.3213072,230563662.4394826,174904541.41740394,182764634.78013605,172975456.56296685,178678776.18527615,191443373.86923864,264631502.48196515,333797783.8549558,353489325.76242113,343522682.9267982,426464855.32109934,429984246.1540153,482084700.33131874,449852632.745182,286722570.08200705,331251706.36657727,346410235.39580816,358209256.31747943,381815803.74633074,389900158.03683144,327405904.8420548,387881684.6342282,435944296.09968054,608117938.8492756,800211543.8806005,929819171.2186924,1065545978.072371,1307260668.9553564,1621907080.4705555,1492768406.1560261,1479433081.3605208,1653918881.590236,1650109765.6541793,1773200378.5895033,1821726879.9374533,1530363832.5955672,1661020373.3815773,1810944246.7453725,1851697826.9444752,1797180760.0684993,1726445730.4592159,1881558671.1009502,1707252004.9698348,1843600677.602395
2855,686,Senegal,Other Activities (ISIC J-P),366145005.7101589,396623964.9096185,462976534.833637,549069857.3325322,567546718.572788,682440310.9945244,673074455.6286601,746556993.9022908,997986194.4755796,1218379574.8274925,1452035217.3679738,1159007383.702373,1144099951.2215173,1072305997.7368103,1102925454.9621892,1135038372.369318,1693967731.7360275,2146160232.6487112,2280596135.150722,2219073559.861549,2621393765.779782,2588303572.529065,2882641774.3290486,2669910496.5525713,1579666722.5521522,1853625566.6384377,1853768043.6682093,1640115932.9316144,1687913026.3203394,1847807773.8980155,1716390507.9105608,1801698965.5129175,1987239554.3019185,2452951941.014391,2736131105.2759604,2951151628.016959,3256693615.2842417,4039462001.0739603,4797056626.653744,4641130097.378648,4720695202.70131,5371142454.02517,5321603504.572803,5552565273.506796,5991331816.273082,5077042640.127683,5644279964.5836735,6148548178.479067,6833980022.02857,6720566624.317434,7303480221.990115,8287083486.816422,8197334634.685018,9182067393.178673
2856,686,Senegal,Total Value Added,1124246487.0426548,1167166074.1199536,1411287719.326378,1624242927.6235735,1833735667.4534326,2428930270.2693253,2425493124.526665,2505666860.6795163,2834421176.2498317,3539620093.9161844,3838364668.9865994,3184640325.7927113,3291427374.097329,3151943950.962279,3043379960.547786,3375986373.4385133,5044722500.819562,6218004425.516812,6783636749.583096,6312531923.136886,7696743913.07636,7401439786.496003,8117040692.120118,7378504303.768243,4934921528.441301,5988497661.707551,6145844586.937372,5440076274.712421,5752851331.536505,5994622532.165455,5472457188.251697,5816515011.329206,6209658368.020919,7934736457.861994,9062904671.87558,9748330346.89212,10379050490.631989,12469151085.235825,15222662571.999212,14608686524.08865,14533119215.436424,16035844324.153175,16061777285.59296,17161569862.899601,17843242959.50166,15873972101.7429,17084149631.156166,18987307058.473816,21076353666.489395,20928760040.60552,22048666750.99755,24765308067.367363,25097719485.775387,27870840668.107426
2857,688,Serbia,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,36752434869.06005,33614346604.450207,24608705563.845627,17586225426.97354,18519029890.82519,19582197452.818005,21736813353.56601,21099039039.03904,19560156576.200417,11634371700.105597,9448128123.58019,12685163238.716879,16733030588.744934,21352129021.148754,25569378815.531876,26125431522.505417,31272190388.447643,41463035550.528725,49774198210.14996,42740141733.21179,39572595525.21078,46523151788.91085,40939271235.17383,43961081549.86058,43087269158.65254,35040114583.55591,35299949630.58686,38439896119.90106,43536175041.54601,43707382461.700096,44869061710.0154,52261144978.16601,53684072577.529015,62503216896.29613
2858,688,Serbia,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,29148661436.91571,26620352992.48053,19504221071.77972,13975596053.129463,14604724145.774736,15557017403.56074,17410136570.56146,16263483483.483482,15507557411.273487,9375343189.01795,7539750113.584734,9897805619.958616,12616420484.518143,15914859122.779465,19651956828.503876,20724150389.255043,24650197742.971962,32510578811.539505,39271064344.88173,33930281927.812973,31568256174.52011,37195717283.94576,32720287671.181705,35299350300.76441,34590912840.68256,28531974468.67367,28790073675.9382,31309168574.089275,35160398931.57055,35145598314.8624,35541858356.43238,41634755386.313965,43396543122.9882,50579896726.58636
2859,688,Serbia,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,7603773432.144338,6992787543.0591755,5104484492.065907,3610629373.8440785,3914305745.0504556,4025180049.257264,4326676783.004553,4835555555.555555,4052599164.926931,2259028511.087645,1908378009.9954565,2787357618.7582626,4116610104.226792,5437269898.369289,5917421987.027998,5401281133.250372,6621992645.47568,8952456738.989222,10503133865.268238,8809859805.39882,8004339350.690661,9327434504.965086,8218983563.992126,8661731249.084429,8496356317.9699745,6508140114.882237,6509875954.648657,7130727545.811783,8375776109.97546,8561784146.837698,9327203353.583023,10626389591.862106,10287529454.540817,11923320169.709772
2860,688,Serbia,Gross capital formation,,,,,,,,,,,,,,,,,,,,,5809013558.6852,5324794239.842404,3864815967.7623057,2791723849.0711026,2952450933.1400824,2994207202.0578575,3559595346.484573,3406171171.171171,1797202505.2192066,849308342.1330516,904302589.7319399,2241884541.9604907,3241154735.504767,4473155298.116498,6838466057.157055,6286064281.696833,7059145569.411121,10788408188.911575,13788260247.607855,8422856599.138725,7360841321.288966,9025989481.806158,8346645466.759681,8409877571.788637,7775846131.592591,7408137518.647513,7356468515.5221815,8648189916.651857,11472614320.478422,12923664683.628563,12905753378.846357,15884066480.568073,16852262052.539173,16070399976.328953
2861,688,Serbia,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,4506323491.802161,4124755673.8983064,3031937808.3246646,2144322481.9318933,2278866381.035093,2440982532.6338773,2568457258.472433,2666081081.081081,2441419624.217119,1329672650.4751847,1203909586.5515673,1581663594.5485573,2588181316.0345297,3854895630.827376,5109044643.997899,5380537573.009912,6885591947.301118,10262312050.96473,12372280231.1533,8439541820.473657,7392416682.191558,8621189278.70373,8752696817.963184,7972429290.765557,7506451303.544464,6729884810.349648,6942099303.679933,7836001137.16878,10148886031.879686,11572649580.746496,11439499633.873283,14682384827.251074,15353999328.187998,17069804731.499928
2862,688,Serbia,Changes in inventories,,,,,,,,,,,,,,,,,,,,,1302690066.8830388,1198832497.0336013,832878159.4376407,647401367.1392093,673584552.1049892,553224669.4239801,991138088.0121397,740090090.09009,-644217118.9979123,-480364308.34213305,-299606996.8196274,660220947.4119335,652973419.470237,618259667.2891215,1729421413.159156,905526708.6719328,173553622.1100028,526096137.9297363,1415980016.4724987,-16685221.32014035,-31575360.902591795,404800203.1024283,-406051351.20350385,437448281.0230801,269394828.0481273,678252708.2978649,414369211.8422489,812188779.4830773,1323728288.5987356,1351015102.882067,1466253744.973074,1201681653.3270595,1498262724.3601317,-999404755.1709749
2863,688,Serbia,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,3467797215.8178706,3297392401.297652,2169006498.8000007,1701885993.2433045,2023962847.3061616,1131632678.7306972,2658978249.8735456,3082852852.852853,3815010438.413361,1282375923.9704328,866569741.0268059,2681202911.3338,3439938296.931654,5203350984.436687,6571843168.21281,7741140844.444494,9562025131.09759,11782080138.888962,14844142904.273788,11895136006.110012,13490176606.019182,16251200554.782795,15526676308.88588,19285846201.450397,19802612046.927433,17915463843.56238,19742896443.84754,22297854646.156673,25540395825.758053,26277890616.85857,25727982498.9395,34635932664.78937,40579105328.2618,45024562065.82188
